User ID,Username,Tweet,Retweet Count,Mention Count,Follower Count,Verified,Bot Label,Location,Created At,Hashtags
62743,usr_58253,Follow me for follow back! #followback #follow,95,72,40,0,1,,2021-02-10,#crypto
75444,usr_59452,Making chai at midnight is peak productivity.,70,42,592,0,0,India,2017-02-21,#tech
90962,usr_91577,Traffic is terrible today.,61,30,710,0,0,USA,2020-02-27,#photography
96799,usr_61768,RT to win!! #giveaway #free #win,183,23,112,1,1,Unknown,2021-06-16,
13969,usr_19094,RT to win!! #giveaway #free #win,365,152,188,0,1,Worldwide,2024-12-04,#giveaway #win
87814,usr_10802,Just finished reading an amazing book.,1,75,571,0,0,New York,2014-11-03,#tech
74865,usr_85460,Traffic is terrible today.,95,7,657,0,0,,2013-05-22,
22712,usr_79177,Had a great day at the park today,99,16,1354,0,0,Tokyo,2013-01-28,
29126,usr_38329,Can't believe what happened in today's match!,102,52,626,0,0,Tokyo,2012-03-06,#photography
30280,usr_73809,Follow me for follow back! #followback #follow,173,144,93,0,1,,2022-04-22,#followback #f4f
39430,usr_45003,RT to win!! #giveaway #free #win,125,1,133,0,1,Earth,2020-02-02,#viral #trending
85456,usr_76144,Buy cheap followers now! Link in bio.,88,56,1,0,1,Earth,2023-11-09,
55796,usr_94114,Just finished reading an amazing book.,124,16,893,1,0,Tokyo,2012-01-14,#photography
89064,usr_10643,Traffic is terrible today.,12,30,157,0,0,,2015-04-10,#cricket
58434,usr_41941,Follow me for follow back! #followback #follow,89,17,69,0,1,Worldwide,2024-05-29,#crypto
13113,usr_16233,Just finished reading an amazing book.,64,1,416,0,0,Bangalore,2020-01-09,#cricket
86622,usr_54970,RT to win!! #giveaway #free #win,71,105,66,0,1,Worldwide,2024-08-04,#crypto
39470,usr_40862,Can't believe what happened in today's match!,39,27,158,0,0,Delhi,2011-09-11,#cricket
88386,usr_39109,Had a great day at the park today,1,25,414,0,0,India,2020-01-30,#tech
99783,usr_41151,Buy cheap followers now! Link in bio.,119,95,178,0,1,Unknown,2021-10-21,#giveaway #win
49537,usr_61171,Just finished reading an amazing book.,162,41,301,0,0,London,2015-08-08,#food
75570,usr_46433,Buy cheap followers now! Link in bio.,123,41,110,0,1,Unknown,2022-05-15,#followback #f4f
90304,usr_20345,Traffic is terrible today.,35,64,1380,0,0,Delhi,2015-11-19,#mondaymotivation
19359,usr_48672,Follow me for follow back! #followback #follow,58,121,113,0,1,Earth,2021-07-31,
74738,usr_82459,Had a great day at the park today,80,69,1,0,0,London,2010-11-21,#photography
94670,usr_44917,Can't believe what happened in today's match!,28,11,806,1,0,Delhi,2016-12-19,#mondaymotivation
12125,usr_43779,Making chai at midnight is peak productivity.,29,26,689,0,0,Tokyo,2019-11-28,#tech
49163,usr_70423,Making chai at midnight is peak productivity.,107,26,699,0,0,London,2015-03-25,#photography
22198,usr_78132,Making chai at midnight is peak productivity.,31,1,1915,0,0,,2014-04-30,#photography
35200,usr_92745,Buy cheap followers now! Link in bio.,222,121,172,0,1,,2024-02-06,#crypto
22483,usr_60900,Traffic is terrible today.,95,20,196,0,0,USA,2012-08-20,#mondaymotivation
63368,usr_60246,Making chai at midnight is peak productivity.,93,1,1113,0,0,Bangalore,2013-04-25,#food
87569,usr_28568,Follow me for follow back! #followback #follow,208,1,125,0,1,Worldwide,2021-11-23,#crypto
60197,usr_44304,Traffic is terrible today.,1,62,320,0,0,New York,2013-06-13,#tech
56210,usr_63432,RT to win!! #giveaway #free #win,273,47,161,0,1,Unknown,2024-11-21,#viral #trending
14629,usr_79898,Just finished reading an amazing book.,1,26,384,0,0,Tokyo,2018-03-07,#tech
30052,usr_11032,Follow me for follow back! #followback #follow,187,156,25,0,1,Unknown,2023-08-30,#crypto
39571,usr_46937,Check this out #viral #trending,143,1,139,0,1,,2022-09-28,#followback #f4f
58840,usr_35780,Making chai at midnight is peak productivity.,1,1,741,0,0,India,2018-06-02,#cricket
28111,usr_51151,Can't believe what happened in today's match!,4,1,620,0,0,New York,2016-08-27,#photography
72422,usr_33567,Check this out #viral #trending,1,81,181,0,1,,2021-01-01,
11061,usr_34227,Buy cheap followers now! Link in bio.,131,51,267,0,1,Unknown,2023-01-29,#giveaway #win
16380,usr_59640,Had a great day at the park today,88,66,1352,0,0,London,2014-12-22,#tech
42706,usr_19698,Check this out #viral #trending,241,71,250,0,1,,2023-04-17,#crypto
95918,usr_59725,Follow me for follow back! #followback #follow,135,140,1,0,1,Unknown,2020-12-24,
27361,usr_89225,Buy cheap followers now! Link in bio.,95,68,129,0,1,Worldwide,2024-09-11,#followback #f4f
59081,usr_92781,Traffic is terrible today.,20,50,233,0,0,Mumbai,2013-10-25,
19287,usr_85399,Check this out #viral #trending,245,140,154,0,1,,2021-06-28,#crypto
14005,usr_20089,Can't believe what happened in today's match!,98,11,592,0,0,Mumbai,2012-09-15,#photography
31090,usr_61239,Just finished reading an amazing book.,47,30,1008,0,0,Bangalore,2010-10-15,#photography
70786,usr_38730,Just finished reading an amazing book.,43,30,101,0,0,London,2012-12-28,#food
53719,usr_13578,RT to win!! #giveaway #free #win,83,37,27,0,1,Unknown,2019-12-04,#viral #trending
44311,usr_65003,Check this out #viral #trending,196,66,136,0,1,Earth,2022-12-31,#followback #f4f
31417,usr_88579,Check this out #viral #trending,199,111,118,0,1,Worldwide,2020-11-25,#followback #f4f
42951,usr_93422,Check this out #viral #trending,82,142,197,0,1,Unknown,2024-01-14,#viral #trending
62976,usr_95189,Check this out #viral #trending,21,117,1,0,1,Earth,2019-06-29,#followback #f4f
94123,usr_35288,Traffic is terrible today.,37,26,666,0,0,USA,2019-12-04,#mondaymotivation
58418,usr_53217,Can't believe what happened in today's match!,73,84,725,0,0,Bangalore,2018-07-07,#photography
44152,usr_82152,Had a great day at the park today,72,55,642,0,0,Mumbai,2010-12-21,
46822,usr_58806,Just finished reading an amazing book.,81,1,1110,0,0,New York,2016-09-26,
27431,usr_21170,Traffic is terrible today.,66,24,496,0,0,Delhi,2016-09-01,#photography
46241,usr_13153,Buy cheap followers now! Link in bio.,243,1,190,0,1,Earth,2023-04-14,#giveaway #win
99593,usr_76629,Follow me for follow back! #followback #follow,221,95,201,0,1,Earth,2019-08-02,#viral #trending
22689,usr_72505,RT to win!! #giveaway #free #win,61,101,179,0,1,,2023-01-24,#crypto
29548,usr_20361,Can't believe what happened in today's match!,128,37,397,0,0,Tokyo,2020-01-15,
43438,usr_14328,Traffic is terrible today.,134,13,539,0,0,,2012-09-27,#food
68856,usr_62453,Had a great day at the park today,1,45,209,0,0,Bangalore,2013-02-04,#cricket
22481,usr_16925,Traffic is terrible today.,69,1,209,0,0,Bangalore,2012-05-15,#mondaymotivation
88317,usr_19932,RT to win!! #giveaway #free #win,200,56,1,0,1,Worldwide,2022-08-09,#viral #trending
81781,usr_29493,Can't believe what happened in today's match!,65,30,164,0,0,Mumbai,2010-11-22,#cricket
20271,usr_45635,Can't believe what happened in today's match!,49,43,291,0,0,London,2010-08-08,#food
94233,usr_11667,Just finished reading an amazing book.,25,44,975,0,0,Mumbai,2012-05-21,#cricket
54270,usr_64746,Had a great day at the park today,86,8,87,0,0,Delhi,2013-08-01,#cricket
45972,usr_34672,Follow me for follow back! #followback #follow,326,83,1,0,1,,2023-11-12,
82420,usr_61269,Follow me for follow back! #followback #follow,115,137,131,0,1,Worldwide,2021-03-09,
37607,usr_65797,Follow me for follow back! #followback #follow,314,140,222,0,1,Worldwide,2024-02-05,
96136,usr_80985,Just finished reading an amazing book.,99,54,321,0,0,Mumbai,2019-08-09,#photography
62550,usr_82794,Making chai at midnight is peak productivity.,90,42,879,1,0,Delhi,2020-05-07,#photography
51245,usr_85197,RT to win!! #giveaway #free #win,12,147,108,0,1,Worldwide,2021-02-17,#crypto
20198,usr_15616,Traffic is terrible today.,135,19,836,0,0,Delhi,2010-06-03,#mondaymotivation
60026,usr_86225,Had a great day at the park today,92,29,433,0,0,India,2015-12-26,#cricket
71621,usr_33944,Buy cheap followers now! Link in bio.,169,95,116,0,1,Worldwide,2021-07-24,#crypto
66387,usr_97586,Buy cheap followers now! Link in bio.,170,58,131,0,1,Worldwide,2024-05-11,#crypto
86939,usr_84869,Can't believe what happened in today's match!,1,7,1277,0,0,London,2018-08-12,#food
59894,usr_41749,Traffic is terrible today.,101,44,413,0,0,Delhi,2011-08-03,#tech
17398,usr_33207,Can't believe what happened in today's match!,123,53,334,0,0,Mumbai,2015-04-23,#photography
62149,usr_32447,Just finished reading an amazing book.,113,14,674,0,0,India,2017-08-14,#photography
87743,usr_74691,RT to win!! #giveaway #free #win,104,104,195,0,1,,2022-11-17,#followback #f4f
98358,usr_90800,Just finished reading an amazing book.,65,71,1019,0,0,India,2014-12-13,#cricket
18109,usr_61265,Check this out #viral #trending,85,57,140,0,1,Earth,2022-08-18,#crypto
96305,usr_15805,Had a great day at the park today,106,19,888,0,0,Delhi,2013-12-20,#photography
39878,usr_62989,Just finished reading an amazing book.,35,50,468,0,0,New York,2017-06-28,#photography
45554,usr_32719,Traffic is terrible today.,77,66,1784,0,0,India,2018-07-17,#cricket
65496,usr_72055,Check this out #viral #trending,30,112,77,0,1,,2019-06-06,#giveaway #win
86507,usr_95257,Follow me for follow back! #followback #follow,184,65,187,0,1,Unknown,2019-04-29,#crypto
18870,usr_97653,RT to win!! #giveaway #free #win,231,151,14,0,1,,2022-11-03,#viral #trending
43065,usr_47743,Buy cheap followers now! Link in bio.,176,95,166,0,1,Unknown,2023-04-14,#viral #trending
55398,usr_51881,Check this out #viral #trending,77,59,148,0,1,Worldwide,2024-05-21,#viral #trending
96194,usr_36318,Traffic is terrible today.,1,64,1,0,0,Bangalore,2011-07-05,#mondaymotivation
25157,usr_38816,RT to win!! #giveaway #free #win,129,159,176,0,1,Earth,2020-10-04,
39831,usr_65864,Buy cheap followers now! Link in bio.,100,89,45,0,1,Unknown,2022-08-21,#followback #f4f
61498,usr_86210,Making chai at midnight is peak productivity.,26,71,573,0,0,Bangalore,2019-01-13,
73142,usr_76675,Had a great day at the park today,1,60,309,0,0,London,2014-04-19,#cricket
80697,usr_60436,RT to win!! #giveaway #free #win,128,24,377,0,1,Unknown,2021-10-09,#followback #f4f
95105,usr_58618,Traffic is terrible today.,36,67,476,0,0,Delhi,2012-12-31,
88974,usr_15215,Can't believe what happened in today's match!,147,15,1,0,0,New York,2015-03-11,#photography
28430,usr_42160,Just finished reading an amazing book.,80,44,1,0,0,Delhi,2013-04-25,#food
32613,usr_47904,Traffic is terrible today.,13,51,683,0,0,Delhi,2014-06-13,#tech
76444,usr_38984,Traffic is terrible today.,89,48,616,0,0,Mumbai,2010-01-16,#tech
75308,usr_12518,Check this out #viral #trending,115,91,27,0,1,Unknown,2021-03-28,#crypto
48058,usr_50701,RT to win!! #giveaway #free #win,117,136,279,0,1,Earth,2020-12-29,#crypto
83772,usr_94012,Buy cheap followers now! Link in bio.,170,149,164,0,1,,2022-08-16,#crypto
46046,usr_19103,Follow me for follow back! #followback #follow,123,86,271,0,1,,2023-08-28,#giveaway #win
19567,usr_71345,Just finished reading an amazing book.,120,59,949,0,0,Delhi,2013-02-15,#cricket
59192,usr_74336,Buy cheap followers now! Link in bio.,76,55,154,0,1,Unknown,2022-06-24,
62505,usr_28623,RT to win!! #giveaway #free #win,59,43,190,0,1,Unknown,2023-09-15,#followback #f4f
27992,usr_90595,Follow me for follow back! #followback #follow,83,25,396,0,1,Unknown,2020-10-06,#viral #trending
83242,usr_70757,Can't believe what happened in today's match!,70,54,312,0,0,New York,2020-05-08,#food
10500,usr_67451,Can't believe what happened in today's match!,1,49,835,0,0,Delhi,2020-12-14,#photography
98815,usr_73886,Follow me for follow back! #followback #follow,214,50,45,0,1,Worldwide,2021-10-21,#viral #trending
66531,usr_92157,Buy cheap followers now! Link in bio.,147,92,224,0,1,,2019-10-17,#crypto
83912,usr_69826,Making chai at midnight is peak productivity.,4,28,988,0,0,London,2013-09-24,#cricket
47101,usr_34600,Traffic is terrible today.,46,20,567,0,0,Delhi,2014-06-26,#food
20835,usr_77435,Making chai at midnight is peak productivity.,76,24,394,0,0,Mumbai,2013-06-07,#food
22026,usr_47148,Follow me for follow back! #followback #follow,1,77,250,0,1,,2023-05-15,#followback #f4f
11671,usr_64203,Just finished reading an amazing book.,22,23,470,0,0,Delhi,2018-09-20,#photography
37631,usr_11862,Buy cheap followers now! Link in bio.,220,131,317,0,1,Worldwide,2022-10-30,#giveaway #win
75866,usr_87837,Making chai at midnight is peak productivity.,186,24,507,1,0,New York,2019-02-20,#cricket
13840,usr_49790,Traffic is terrible today.,1,17,1318,0,0,London,2017-09-05,#food
97973,usr_84873,Check this out #viral #trending,176,13,95,0,1,Worldwide,2021-06-17,
23833,usr_92058,Check this out #viral #trending,226,129,223,0,1,Worldwide,2019-12-19,#giveaway #win
91338,usr_38859,Had a great day at the park today,99,11,352,0,0,USA,2010-06-12,#cricket
15754,usr_86668,Can't believe what happened in today's match!,81,43,419,1,0,,2014-06-03,#photography
14722,usr_22761,RT to win!! #giveaway #free #win,73,7,129,0,1,Earth,2023-11-04,
38746,usr_29601,Buy cheap followers now! Link in bio.,1,48,1,0,1,,2020-12-24,#crypto
36465,usr_66731,Had a great day at the park today,37,27,438,0,0,Tokyo,2011-11-02,#food
43352,usr_19975,Can't believe what happened in today's match!,24,8,862,1,0,USA,2019-02-18,#photography
72402,usr_44046,Follow me for follow back! #followback #follow,269,1,154,0,1,Earth,2020-05-22,#followback #f4f
87182,usr_27111,RT to win!! #giveaway #free #win,248,66,54,0,1,Earth,2021-02-03,#viral #trending
37152,usr_47359,Buy cheap followers now! Link in bio.,65,67,150,0,1,Unknown,2022-03-06,
71057,usr_34191,Check this out #viral #trending,153,211,235,0,1,Unknown,2021-04-01,#viral #trending
89570,usr_56725,Buy cheap followers now! Link in bio.,211,65,79,0,1,Worldwide,2019-10-03,#crypto
70305,usr_43743,RT to win!! #giveaway #free #win,137,19,279,0,1,Earth,2019-07-03,
57526,usr_81314,Follow me for follow back! #followback #follow,189,125,164,0,1,Worldwide,2019-03-10,#giveaway #win
93476,usr_16058,Just finished reading an amazing book.,113,88,244,0,0,Tokyo,2010-07-01,
42914,usr_46624,Follow me for follow back! #followback #follow,73,139,1,0,1,,2024-11-13,
26864,usr_52755,Check this out #viral #trending,289,113,140,0,1,Worldwide,2022-07-04,#crypto
72746,usr_94730,Buy cheap followers now! Link in bio.,93,177,67,0,1,,2024-05-05,#followback #f4f
51984,usr_87614,Making chai at midnight is peak productivity.,136,51,339,1,0,India,2014-06-14,#mondaymotivation
22624,usr_22878,Traffic is terrible today.,99,67,516,0,0,New York,2019-01-20,#photography
68287,usr_60885,Follow me for follow back! #followback #follow,283,50,1,0,1,Unknown,2020-01-18,#giveaway #win
63511,usr_31534,Had a great day at the park today,84,1,455,0,0,Delhi,2020-12-30,#tech
36433,usr_51385,Had a great day at the park today,74,34,452,0,0,Delhi,2010-02-22,#cricket
82305,usr_45275,Follow me for follow back! #followback #follow,116,155,261,0,1,,2024-02-29,
66626,usr_86933,Check this out #viral #trending,264,6,61,0,1,,2020-07-23,#viral #trending
60140,usr_17347,Check this out #viral #trending,155,138,27,0,1,,2023-07-19,#followback #f4f
18079,usr_95539,Just finished reading an amazing book.,22,31,513,0,0,USA,2015-01-04,#photography
69871,usr_19154,Buy cheap followers now! Link in bio.,169,132,101,0,1,Unknown,2024-11-20,#crypto
93318,usr_34905,Check this out #viral #trending,218,34,74,0,1,,2020-06-26,
49602,usr_99515,Traffic is terrible today.,1,1,766,0,0,New York,2019-08-05,
70515,usr_10403,Buy cheap followers now! Link in bio.,111,97,141,0,1,Worldwide,2022-06-05,#giveaway #win
45842,usr_31552,RT to win!! #giveaway #free #win,153,22,276,0,1,Worldwide,2019-04-07,#crypto
53369,usr_71564,Follow me for follow back! #followback #follow,171,97,176,0,1,,2022-07-20,#crypto
18163,usr_91928,RT to win!! #giveaway #free #win,153,114,76,0,1,Earth,2020-10-15,
43246,usr_80376,Check this out #viral #trending,244,36,188,0,1,,2022-07-30,#followback #f4f
72065,usr_36760,Traffic is terrible today.,51,26,1539,0,0,London,2019-05-13,#tech
71171,usr_24879,Traffic is terrible today.,97,46,601,0,0,Tokyo,2013-03-07,#food
99463,usr_40225,Traffic is terrible today.,15,20,324,0,0,Mumbai,2010-02-09,
15453,usr_63564,Just finished reading an amazing book.,1,40,551,0,0,Tokyo,2019-05-02,#tech
76086,usr_90022,Traffic is terrible today.,25,6,533,0,0,India,2012-02-23,#food
32069,usr_19758,Had a great day at the park today,1,20,768,0,0,Mumbai,2019-02-05,#tech
51770,usr_90135,RT to win!! #giveaway #free #win,33,139,187,0,1,Unknown,2023-09-20,
45697,usr_11520,Buy cheap followers now! Link in bio.,118,1,265,0,1,,2020-08-12,#crypto
62034,usr_67232,RT to win!! #giveaway #free #win,194,59,1,0,1,Earth,2022-08-12,#followback #f4f
72873,usr_64322,Can't believe what happened in today's match!,139,64,352,1,0,Mumbai,2011-04-08,#tech
14541,usr_86582,Just finished reading an amazing book.,1,86,424,0,0,Mumbai,2012-12-22,#food
40217,usr_52626,Buy cheap followers now! Link in bio.,146,64,117,0,1,Unknown,2023-05-06,#viral #trending
86019,usr_29055,RT to win!! #giveaway #free #win,157,89,58,0,1,Unknown,2022-08-04,#viral #trending
83000,usr_86406,Buy cheap followers now! Link in bio.,37,46,256,0,1,Earth,2022-02-06,#viral #trending
51795,usr_53487,Just finished reading an amazing book.,52,43,602,1,0,New York,2020-06-13,#tech
14847,usr_83147,Buy cheap followers now! Link in bio.,42,31,238,0,1,Worldwide,2021-05-30,
71080,usr_98572,Traffic is terrible today.,124,12,972,0,0,Tokyo,2016-02-05,#tech
96772,usr_79348,Can't believe what happened in today's match!,60,52,1243,0,0,,2016-10-26,#tech
79003,usr_72707,Just finished reading an amazing book.,91,4,844,0,0,Mumbai,2010-01-27,#tech
90079,usr_78112,Making chai at midnight is peak productivity.,53,12,1093,0,0,,2018-06-06,#food
33218,usr_74656,Buy cheap followers now! Link in bio.,226,74,243,0,1,,2024-10-21,
45003,usr_92546,Follow me for follow back! #followback #follow,1,81,1,0,1,,2024-07-06,#followback #f4f
92346,usr_77397,RT to win!! #giveaway #free #win,124,95,163,0,1,Earth,2021-12-18,
93719,usr_78612,Making chai at midnight is peak productivity.,78,31,822,0,0,Bangalore,2015-08-23,
28434,usr_91717,Traffic is terrible today.,88,4,1,0,0,Tokyo,2017-02-12,#mondaymotivation
38080,usr_35703,RT to win!! #giveaway #free #win,84,100,160,0,1,Worldwide,2021-09-19,#followback #f4f
74357,usr_15485,Had a great day at the park today,62,17,911,0,0,Mumbai,2015-01-03,#mondaymotivation
72613,usr_72861,Just finished reading an amazing book.,214,30,656,0,0,USA,2013-02-04,#food
78937,usr_48152,Check this out #viral #trending,112,156,123,0,1,Worldwide,2021-05-09,#viral #trending
20114,usr_34334,Follow me for follow back! #followback #follow,113,106,175,0,1,,2020-11-24,#followback #f4f
91737,usr_35263,Traffic is terrible today.,1,1,802,0,0,London,2019-07-13,#mondaymotivation
91959,usr_12542,Check this out #viral #trending,167,92,6,0,1,,2024-12-31,#followback #f4f
21708,usr_80340,Making chai at midnight is peak productivity.,112,65,959,0,0,New York,2011-07-09,#tech
49924,usr_81834,Traffic is terrible today.,73,25,872,0,0,USA,2019-01-13,#tech
57002,usr_83064,Traffic is terrible today.,1,1,617,0,0,USA,2011-05-10,#tech
45916,usr_74327,Had a great day at the park today,28,80,806,0,0,,2018-07-05,#mondaymotivation
18804,usr_15769,Making chai at midnight is peak productivity.,68,47,465,0,0,USA,2017-03-15,#mondaymotivation
45227,usr_62891,Had a great day at the park today,61,1,293,1,0,USA,2016-05-09,#tech
53481,usr_79637,Can't believe what happened in today's match!,59,34,413,0,0,Tokyo,2011-11-02,#cricket
14947,usr_43994,Buy cheap followers now! Link in bio.,164,71,220,0,1,Unknown,2021-12-19,#followback #f4f
57202,usr_93897,Can't believe what happened in today's match!,143,97,220,0,0,London,2015-05-20,#cricket
14062,usr_24307,Just finished reading an amazing book.,1,1,148,0,0,USA,2019-02-13,
70036,usr_60206,RT to win!! #giveaway #free #win,169,116,1,0,1,Worldwide,2022-12-16,#giveaway #win
25202,usr_18738,Making chai at midnight is peak productivity.,114,20,1,0,0,USA,2010-08-16,#food
72814,usr_24491,Can't believe what happened in today's match!,11,22,680,0,0,USA,2010-09-01,#cricket
45221,usr_87738,Making chai at midnight is peak productivity.,20,18,132,0,0,New York,2019-09-14,
34979,usr_59857,Had a great day at the park today,78,24,597,0,0,Bangalore,2010-09-18,#photography
97797,usr_44631,Traffic is terrible today.,160,66,653,0,0,New York,2011-02-02,#tech
83731,usr_18064,Making chai at midnight is peak productivity.,93,1,1161,0,0,Mumbai,2013-04-01,#tech
59925,usr_28184,RT to win!! #giveaway #free #win,117,131,82,0,1,Earth,2023-11-20,#viral #trending
16582,usr_88878,Buy cheap followers now! Link in bio.,182,131,194,0,1,Worldwide,2021-01-26,#giveaway #win
22676,usr_81349,Check this out #viral #trending,44,110,241,0,1,Worldwide,2023-03-23,#crypto
91167,usr_59253,RT to win!! #giveaway #free #win,50,6,136,0,1,,2023-08-05,#giveaway #win
25328,usr_77668,Making chai at midnight is peak productivity.,41,1,1,0,0,India,2017-12-22,
35830,usr_20303,Had a great day at the park today,73,1,1422,0,0,Mumbai,2012-07-19,#photography
41850,usr_15882,Buy cheap followers now! Link in bio.,93,55,132,0,1,Worldwide,2021-03-28,#giveaway #win
86983,usr_89544,Check this out #viral #trending,133,95,120,0,1,Worldwide,2024-07-30,#followback #f4f
19539,usr_59682,Traffic is terrible today.,61,49,443,0,0,USA,2017-03-29,#food
50880,usr_76433,Just finished reading an amazing book.,139,1,551,0,0,India,2020-06-16,#cricket
98759,usr_43152,Just finished reading an amazing book.,97,13,364,0,0,New York,2018-12-04,#cricket
89730,usr_69347,Follow me for follow back! #followback #follow,286,24,217,0,1,Earth,2023-04-18,#viral #trending
62772,usr_75700,Buy cheap followers now! Link in bio.,95,71,46,0,1,,2021-11-21,#crypto
36651,usr_33565,Had a great day at the park today,55,15,794,0,0,New York,2018-12-17,#mondaymotivation
92210,usr_66657,Follow me for follow back! #followback #follow,1,61,73,0,1,Earth,2019-12-22,#viral #trending
34672,usr_30571,Check this out #viral #trending,189,108,50,0,1,Earth,2019-04-10,#viral #trending
69355,usr_46774,Just finished reading an amazing book.,189,33,830,0,0,India,2016-07-07,#food
82544,usr_14273,Buy cheap followers now! Link in bio.,221,171,79,0,1,Worldwide,2023-02-21,#followback #f4f
77286,usr_12296,Buy cheap followers now! Link in bio.,313,1,64,0,1,Earth,2022-05-04,#followback #f4f
34420,usr_36931,Check this out #viral #trending,173,85,206,0,1,Worldwide,2019-11-13,
75211,usr_33800,Buy cheap followers now! Link in bio.,245,113,117,0,1,,2024-12-24,
84085,usr_34931,Buy cheap followers now! Link in bio.,149,121,128,0,1,Unknown,2024-11-14,#giveaway #win
82487,usr_23513,Can't believe what happened in today's match!,70,30,310,0,0,,2011-11-05,#food
27987,usr_33670,Buy cheap followers now! Link in bio.,247,62,130,0,1,,2022-07-10,#giveaway #win
12559,usr_80957,Had a great day at the park today,1,50,623,0,0,,2015-01-13,#photography
51426,usr_76366,Traffic is terrible today.,40,34,714,1,0,,2015-02-01,
53404,usr_35391,Buy cheap followers now! Link in bio.,101,98,5,0,1,Worldwide,2024-04-27,#crypto
82523,usr_23392,Just finished reading an amazing book.,68,39,1,0,0,Delhi,2017-12-23,#photography
47051,usr_54813,Can't believe what happened in today's match!,95,24,1130,0,0,Bangalore,2012-01-11,
13515,usr_57951,Traffic is terrible today.,7,5,579,0,0,India,2014-07-20,#cricket
63907,usr_65450,Making chai at midnight is peak productivity.,35,37,174,1,0,India,2010-02-12,#food
32227,usr_21415,Had a great day at the park today,44,49,937,0,0,Bangalore,2018-10-29,#mondaymotivation
23645,usr_59507,Traffic is terrible today.,77,74,385,0,0,London,2010-10-09,#tech
96057,usr_50075,Follow me for follow back! #followback #follow,106,170,1,0,1,Unknown,2021-11-09,
87158,usr_88522,Traffic is terrible today.,42,33,1036,0,0,,2017-01-27,#food
24316,usr_88509,Check this out #viral #trending,129,15,82,0,1,Earth,2024-07-29,#followback #f4f
90808,usr_85927,Can't believe what happened in today's match!,74,36,685,1,0,New York,2011-08-25,#food
18083,usr_79990,Had a great day at the park today,61,7,44,0,0,Bangalore,2019-03-24,
67438,usr_68917,Making chai at midnight is peak productivity.,75,28,817,0,0,London,2011-01-22,#mondaymotivation
41574,usr_21023,Making chai at midnight is peak productivity.,81,37,723,0,0,London,2017-09-27,#food
64559,usr_23075,Can't believe what happened in today's match!,72,22,658,0,0,Bangalore,2011-03-01,#cricket
57953,usr_27995,Follow me for follow back! #followback #follow,127,78,1,0,1,,2020-02-13,#crypto
61864,usr_76311,Had a great day at the park today,68,47,536,0,0,India,2013-12-01,#tech
14897,usr_20375,Making chai at midnight is peak productivity.,156,68,525,0,0,India,2018-11-09,#food
51830,usr_28302,Traffic is terrible today.,90,45,1,0,0,Delhi,2016-10-17,#tech
91033,usr_49366,Making chai at midnight is peak productivity.,59,20,605,0,0,New York,2014-10-26,#food
41285,usr_35237,Buy cheap followers now! Link in bio.,192,1,55,0,1,Earth,2024-12-20,#giveaway #win
55093,usr_49716,Making chai at midnight is peak productivity.,109,82,937,0,0,Bangalore,2016-09-29,#photography
73265,usr_85297,Making chai at midnight is peak productivity.,68,1,846,1,0,,2010-06-20,#cricket
50213,usr_70241,Just finished reading an amazing book.,91,67,189,0,0,Tokyo,2019-07-17,
65836,usr_88195,Just finished reading an amazing book.,49,12,614,0,0,Mumbai,2020-12-24,#tech
90623,usr_67155,Check this out #viral #trending,100,114,104,0,1,Unknown,2021-03-01,#giveaway #win
49139,usr_90533,Follow me for follow back! #followback #follow,195,128,86,0,1,Unknown,2019-09-03,
32630,usr_46258,RT to win!! #giveaway #free #win,198,147,102,0,1,,2022-08-22,#crypto
28136,usr_74840,Follow me for follow back! #followback #follow,60,34,221,0,1,Unknown,2022-12-15,#giveaway #win
75826,usr_81991,Can't believe what happened in today's match!,7,24,437,0,0,,2016-08-15,#food
14763,usr_80944,Buy cheap followers now! Link in bio.,258,35,116,0,1,Earth,2021-04-20,#crypto
79316,usr_19751,Making chai at midnight is peak productivity.,81,12,818,0,0,Tokyo,2010-11-04,
60585,usr_40675,Can't believe what happened in today's match!,104,1,696,0,0,,2013-03-09,
76692,usr_58622,Just finished reading an amazing book.,75,17,138,0,0,India,2018-01-24,#cricket
63626,usr_18645,Just finished reading an amazing book.,101,32,486,0,0,New York,2015-01-19,#tech
92955,usr_62782,Can't believe what happened in today's match!,116,27,1400,0,0,Bangalore,2020-03-29,#mondaymotivation
13697,usr_65218,Can't believe what happened in today's match!,136,50,718,0,0,Delhi,2017-09-20,#mondaymotivation
49110,usr_88700,Just finished reading an amazing book.,65,27,930,0,0,Mumbai,2017-09-12,#photography
38183,usr_34630,Buy cheap followers now! Link in bio.,350,78,131,0,1,,2022-10-26,#viral #trending
40149,usr_78743,Traffic is terrible today.,15,59,1,0,0,Mumbai,2020-03-22,#mondaymotivation
83579,usr_98356,Check this out #viral #trending,145,79,160,0,1,Unknown,2020-02-17,#giveaway #win
91885,usr_92506,Buy cheap followers now! Link in bio.,11,41,120,0,1,,2020-10-12,#crypto
83608,usr_24337,Buy cheap followers now! Link in bio.,265,126,102,0,1,,2022-04-05,#viral #trending
59391,usr_10078,RT to win!! #giveaway #free #win,242,28,186,0,1,,2024-07-21,#viral #trending
61879,usr_15359,RT to win!! #giveaway #free #win,188,27,202,0,1,,2022-08-10,#viral #trending
25549,usr_14257,Just finished reading an amazing book.,91,57,10,0,0,New York,2013-07-02,#photography
